Title,Artist,Album,Track,Genre,Year,Length,Filename,zero_crossing_rate_mean,rms_mean,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,Tempo
Tango - Spellbound,Kruder & Dorfmeister,DJ-Kicks - Kruder & Dorfmeister,03,Electronic Chill,1996,240.0,Kruder & Dorfmeister - 03 - Tango - Spellbound.mp3,0.031777113214734906,0.1613948,0.53815526,1264.4385143619909,1896.2572436349951,2923.50732195119,112.34714673913044
The Lab Rats - Give My Soul,Kruder & Dorfmeister,DJ-Kicks - Kruder & Dorfmeister,04,Electronic Chill,1996,190.0,Kruder & Dorfmeister - 04 - The Lab Rats - Give My Soul.mp3,0.07209848693280767,0.117536515,0.5570305,2046.3925547695674,2205.306586741629,4455.485558288386,83.35433467741936
Count Basic K&D Session - Speechless Drum & Bass,Kruder & Dorfmeister,Conversions - A K&D Selection,7/10,Electronic Chill,1996,411.0,Kruder & Dorfmeister - 07 - Count Basic K&D Session - Speechless Drum & Bass.mp3,0.050570272439773606,0.08941999,0.6032965,1614.6257588674162,1933.6212255344713,3623.6968380009794,109.95678191489361
Earl Grey - The Lick,Kruder & Dorfmeister,Conversions - A K&D Selection,10/10,Electronic Chill,1996,394.0,Kruder & Dorfmeister - 10 - Earl Grey - The Lick.mp3,0.0638131061943692,0.19498381,0.65809476,1909.4293509622928,2171.412874621566,4162.93941060825,105.46875
Pussy Whistle (feat. Masta Killa),Kurupt,The Academy 3,10/34,Hip Hop,2021,205.0,Kurupt - 10 - Pussy Whistle (feat. Masta Killa).mp3,0.061324931519688465,0.27778867,0.42841896,1580.3612531101269,1694.7850745074968,3333.134011661305,114.84375
Westside Willie (OG Mix) (feat. Planet Asia & P.U.R.E),KXNG Crooked,The Academy 3,07/34,Hip Hop,2021,193.0,KXNG Crooked - 07 - Westside Willie (OG Mix) (feat. Planet Asia & P.U.R.E).mp3,0.0938097124129257,0.21488367,0.47712007,1635.1939943433042,1502.664638764002,3152.720519263678,198.76802884615384
"French Connection (feat. La the Darkman, Tristate & Bronze Nazareth)",KXNG Crooked,The Academy 3,21/34,Hip Hop,2021,277.0,"KXNG Crooked - 21 - French Connection (feat. La the Darkman, Tristate & Bronze Nazareth).mp3",0.07296252176857586,0.22101642,0.42793807,1871.987147354416,2051.1342448282467,4222.536966896648,156.60511363636363
To Da Break Of Dawn,L.L. Cool J,East vs. West: Rap Battle Royale,06/10,Hip Hop,1991,274.0,L.L. Cool J - 06 - To Da Break Of Dawn.mp3,0.06399422754813273,0.103579186,0.5030282,1558.6393738099578,1783.3347523103096,3164.722530022494,103.359375
Poker Face  ,Lady GaGa ,Unknown,023,Pop,2008,239.0,Lady GaGa  - 23 - Poker Face  .mp3,0.052483715140044504,0.28682327,0.46651652,1357.7159359864618,1672.155567289601,2806.818444219536,120.18531976744185
Fantastic Voyage,Lakeside ,The Ultimate Collection Soul 100 Hits CD05,18,Soul,2008,240.0,Lakeside  - 18 - Fantastic Voyage.mp3,0.07610535990712074,0.15308893,0.45476675,1642.8723038528608,1733.6161579124748,3445.3437498110366,114.84375
Doodlin',"Lambert, Hendricks & Bavan",(1963) Swingin' Till the Girls Come Home,2/15,Jazz,1963,209.0,"Lambert, Hendricks & Bavan - 02 - Doodlin'.mp3",0.09048282398897059,0.058815245,0.42321798,2304.960306886368,2370.731688296893,4996.0677061287615,123.046875
If You Love Me (Original Mix),LaVern Baker,"The Magic of Rhythm and Blues, Vol. 1",26,Rhythm n Blues,2021,159.0,LaVern Baker - 26 - If You Love Me (Original Mix).mp3,0.04506548713235294,0.27503693,0.33397985,909.0840561781846,1113.2877648550498,1719.3041869361334,68.90625
Into the Ether (Original Mix),Lazy Hammock,"Chill out Magnifique, Vol. 2",7,Electronic Chill,2019-11-22,400.0,Lazy Hammock - 07 - Into the Ether (Original Mix).mp3,0.013931321654895511,0.19242236,0.47711268,491.43700655922527,1181.6643955834118,741.3913502412684,105.46875
Black Dog,Led Zeppelin,(1971) Led Zeppelin IV,1/8,Rock,1971,298.0,Led Zeppelin - 01 - Black Dog.mp3,0.06342884925865906,0.14474063,0.4286704,1306.108854001346,1485.5709401856107,2636.2403090155162,166.70866935483872
Rock And Roll,Led Zeppelin,(1971) Led Zeppelin IV,2/8,Rock,1971,221.0,Led Zeppelin - 02 - Rock And Roll.mp3,0.08378851450633708,0.19096488,0.45809108,1801.455432302844,1909.7810023802588,3784.656281367913,172.265625
Kary's Trance,Lee Konitz,(1957) Lee Konitz - Inside Hi-Fi,01/8,Jazz,1957,368.0,Lee Konitz - 01 - Kary's Trance.mp3,0.1255728423410894,0.08315562,0.35947528,3092.4678430243407,2630.2390513395735,6229.326915445711,97.50884433962264
Sweet And Lovely,Lee Konitz,(1957) Lee Konitz - Inside Hi-Fi,03/8,Jazz,1957,243.0,Lee Konitz - 03 - Sweet And Lovely.mp3,0.10718963906491873,0.08348502,0.35528883,2827.710217161146,2544.426235589486,5887.576898627975,84.72079918032787
Cornbread,Lee Morgan,1965 - Cornbread,01,Jazz,1965,543.0,Lee Morgan - 01 - Cornbread.mp3,0.05366757041529605,0.0998296,0.3563794,1443.1195436734688,1804.3640135828364,3168.4683407054226,129.19921875
Our Man Higgins,Lee Morgan,1965 - Cornbread,02,Jazz,1965,534.0,Lee Morgan - 02 - Our Man Higgins.mp3,0.06705241011392221,0.077189654,0.42341173,1628.6308329788835,1874.1245107236095,3480.7831188473538,117.45383522727273
A Rose in the Snow (Original Mix),Leon Ard,"Chill out Magnifique, Vol. 1",7,Electronic Chill,2019-10-25,243.0,Leon Ard - 07 - A Rose in the Snow (Original Mix).mp3,0.03708991177679954,0.13711919,0.43056175,934.6178187007487,1367.0100656060852,1863.3470659285506,161.4990234375
Dramatics (Original Mix),Leon Ard,"Chill out Magnifique, Vol. 1",19,Electronic Chill,2019-10-25,172.0,Leon Ard - 19 - Dramatics (Original Mix).mp3,0.03919364055243808,0.10343567,0.40303034,903.6381738153492,1292.8079478183224,1950.0944580456053,84.72079918032787
Give Me The Sunshine,Leo's Sunshipp ,Ultimate Soul Collection Soul 100 Hits CD3,14,Soul,2008,364.0,Leo's Sunshipp  - 14 - Give Me The Sunshine.mp3,0.06265494993227554,0.13674434,0.41869774,1457.4786300137584,1638.0221910910632,3201.2743923317166,92.28515625
Unbeautiful,Lesley Roy,Unknown,054,Pop,Unknown,232.0,Lesley Roy - 54 - Unbeautiful.mp3,0.09426993260811727,0.23964666,0.37454328,1900.9117701528114,1927.7275326459103,4007.211185608855,132.51201923076923
St. Tropez - master take,Lester Young,"(1957-58, Verve)  With Harry Sweets Edison",01,Jazz,1957,638.0,Lester Young - 01 - St. Tropez - master take.mp3,0.04245269114018963,0.062915556,0.37101728,1728.5058890799005,2282.2306083599933,4069.904556510618,107.666015625
Flic,Lester Young,"(1957-58, Verve)  With Harry Sweets Edison",02,Jazz,1957,392.0,Lester Young - 02 - Flic.mp3,0.17151955997242646,0.08116051,0.4341408,3078.8768359651162,2554.512547587698,6210.293697203645,101.33272058823529
Broken,Lifehouse,Unknown,073,Pop,2009,287.0,Lifehouse - 73 - Broken.mp3,0.0512376909285507,0.15974236,0.4119361,1288.3264631423528,1545.1383987128354,2829.4641406174414,129.19921875
Goin' Back Home,Lightnin' Hopkins,Blues Classics - 100 Greatest Hits,8,Blues,2001,195.0,Lightnin' Hopkins - 08 - Goin' Back Home.mp3,0.020780958996468653,0.14337729,0.33424976,488.0746343096813,948.7298960893321,688.7375019652186,99.38401442307692
Santa Fe Blues,Lightnin' Hopkins,Blues Classics - 100 Greatest Hits,17,Blues,2001,196.0,Lightnin' Hopkins - 17 - Santa Fe Blues.mp3,0.02960838105287345,0.067519575,0.37508756,712.4290792365496,1083.550299888077,1182.5636825325319,114.84375
Things I Used To Do,Lightnin' Slim,Blues Classics - 100 Greatest Hits,24,Blues,2001,194.0,Lightnin' Slim - 24 - Things I Used To Do.mp3,0.026521192615615325,0.10701473,0.3983743,495.7643755577151,664.0295281495142,850.449024117768,107.666015625
I Be,"Lil Blacky, Killa D & El Stryker",East Side Gangsters 4,06/15,Hip Hop,2007,229.0,"Lil Blacky, Killa D & El Stryker - 06 - I Be.mp3",0.0782440468991873,0.27637944,0.53855985,1887.6147434621193,1935.8984257559098,4106.527251724858,84.72079918032787
Dont Give A (Remix),"Lil Blacky, Lil Sicko, Pops & KiddLok'd",East Side Gangsters 4,03/15,Hip Hop,2007,273.0,"Lil Blacky, Lil Sicko, Pops & KiddLok'd - 03 - Dont Give A (Remix).mp3",0.055161325555098686,0.31285784,0.51868576,1763.3366787082766,2057.6481506791724,4126.972961425781,166.70866935483872
We In It,"Lil Blacky, Lil Sicko, Pops & Trav",East Side Gangsters 4,14/15,Hip Hop,2007,166.0,"Lil Blacky, Lil Sicko, Pops & Trav - 14 - We In It.mp3",0.055738325089493036,0.26748663,0.540586,1528.36775047236,1830.8712032090984,3197.632747685577,90.66611842105263
The Game,"Lil Sicko, BAdBoy & Killa D",East Side Gangsters 4,05/15,Hip Hop,2007,227.0,"Lil Sicko, BAdBoy & Killa D - 05 - The Game.mp3",0.11178059769857779,0.18302369,0.45214143,2110.2611803691148,1979.5516734843325,4112.633464801423,172.265625
Prom Queen,Lil Wayne,Unknown,026,Pop,Unknown,224.0,Lil Wayne - 26 - Prom Queen.mp3,0.08740243823166602,0.2106464,0.5449925,1996.4425304618176,1974.708030377116,4176.149747393818,143.5546875
Life Under the Tree (Original Mix),Lilli,"Chill out Magnifique, Vol. 1",8,Soft Rock,2019-10-25,272.0,Lilli - 08 - Life Under the Tree (Original Mix).mp3,0.04910665695143189,0.08936579,0.345009,1475.8611269438045,1847.6652359759594,3248.3491076773535,156.60511363636363
The Fear,Lily Allen,Unknown,094,Pop,Unknown,209.0,Lily Allen - 94 - The Fear.mp3,0.09489757431549922,0.2004244,0.423683,1994.1131950450856,2032.6061152767738,4402.402545940765,132.51201923076923
Bye Bye Blues,Lionel Hampton,Mostly Blues,01,Jazz,1989,541.0,Lionel Hampton - 01 - Bye Bye Blues.mp3,0.031614258159660506,0.056073204,0.31736907,1019.9517872759203,1593.0055508509377,2103.0353457996357,152.02702702702703
Shout Out to My Ex,Little Mix,100 Greatest Modern Pop Songs,12,Pop,2020,246.0,Little Mix - 12 - Shout Out to My Ex.mp3,0.0672790716307082,0.26396835,0.4156935,1705.2037512847844,1934.4610391344318,3685.571463853582,126.04801829268293
My Babe (Original Mix),Little Walter,"The Magic of Rhythm and Blues, Vol. 1",02,Rhythm n Blues,2021,161.0,Little Walter - 02 - My Babe (Original Mix).mp3,0.042301142547890865,0.20464213,0.3737267,1185.8439617295485,1701.7680968076752,2296.4027806332238,79.50721153846153
Last Night (Original Mix),Little Walter,"The Magic of Rhythm and Blues, Vol. 1",20,Blues,2021,165.0,Little Walter - 20 - Last Night (Original Mix).mp3,0.03144028607536765,0.1945194,0.34219986,911.1116924686031,1366.0978471252918,1685.4168918479706,107.666015625
Floods (Original Mix),Lo Tide,"Chill out Magnifique, Vol. 1",5,Electronic Chill,2019-10-25,159.0,Lo Tide - 05 - Floods (Original Mix).mp3,0.028039796433581655,0.1868815,0.42869416,928.7804093766484,1460.659183616639,1928.3341729604053,77.1338619402985
Chop (feat. Nature),Long Story Longer,The Academy 3,19/34,Hip Hop,2021,244.0,Long Story Longer - 19 - Chop (feat. Nature).mp3,0.08941659838791602,0.22239374,0.46113002,1729.9713041709886,1709.6773651529845,3405.94190473527,79.50721153846153
I See Through U,Lonley,East Side Gangsters 4,15/15,Hip Hop,2007,216.0,Lonley - 15 - I See Through U.mp3,0.06648485874613003,0.24201323,0.5324452,1899.3296922558584,2109.7702456806937,4301.473989575271,143.5546875
Galveston Bay,Lonnie Hill ,Ultimate Soul Collection Soul 100 Hits CD3,15,Soul,2008,244.0,Lonnie Hill  - 15 - Galveston Bay.mp3,0.061036101066660214,0.11814176,0.42059898,1689.5974784249179,1991.9978211934663,3914.46382977276,97.50884433962264
Tahiti,Lou Donaldson,Complete 1952 Blue Note Studio Sessions,01,Jazz,1952,207.0,Lou Donaldson - 01 - Tahiti.mp3,0.03864319036619582,0.15072295,0.2926245,959.101396155123,1397.8537045590901,2053.735498009082,105.46875
Perfect Day,Lou Reed,100 Hits - The Best - Soft Rock Album - CD5,10/20,Soft Rock,2018,223.0,Lou Reed - 10 - Perfect Day.mp3,0.04173387462509675,0.10459954,0.48644722,1193.5795298854644,1650.1842239492084,2734.733463440886,147.65625
I'll Never Be the Same,Louis Armstrong,(1957) Louis Armstrong Meets Oscar Peterson,03,Jazz,1957,214.0,Louis Armstrong - 03 - I'll Never Be the Same.mp3,0.0563227886755031,0.056371216,0.37361,1707.4122865389133,2069.792156692493,3649.7529304433533,73.828125
Swing That Music,Louis Armstrong,(1936-37) Complete Decca,8/25,Swing,1936,172.0,Louis Armstrong - 08 - Swing That Music.mp3,0.03915613133102748,0.083309084,0.34838447,897.7506236066455,1281.1475389499114,1546.019818096338,156.60511363636363
Thankful,Louis Armstrong,(1936-37) Complete Decca,9/25,Swing,1936,178.0,Louis Armstrong - 09 - Thankful.mp3,0.029751615258562306,0.12272979,0.3318996,783.649033506216,1172.250482574396,1404.4831739490614,105.46875
Red Nose,Louis Armstrong,(1936-37) Complete Decca,10/25,Swing,1936,184.0,Louis Armstrong - 10 - Red Nose.mp3,0.03266004438370743,0.09380087,0.3268094,734.8681315592492,1006.2260113227749,1370.2687975053816,107.666015625
Mahogany Hall Stomp,Louis Armstrong,(1936-37) Complete Decca,11/25,Swing,1936,174.0,Louis Armstrong - 11 - Mahogany Hall Stomp.mp3,0.03810757380151896,0.118594654,0.35146183,937.5159999591123,1351.496976889046,1681.0231684162152,114.84375
Anybody (feat. Ab-Soul),Louis King,The Academy 3,20/34,Hip Hop,2021,223.0,Louis King - 20 - Anybody (feat. Ab-Soul).mp3,0.04906593535337655,0.2391041,0.46888664,1181.48956654632,1485.4974471831574,2294.0569614847377,147.65625
Love Hearts,Low:r,Liquicity Summer 2021,3,Electronic,2021,251.0,Lowr - 03 - Love Hearts.mp3,0.04254679487954721,0.25246498,0.5275398,1326.3120391226291,1516.0914653009604,2800.1393179406323,172.265625
Blame - Revival,LTJ Bukem,Earth - Volume One,6/10,Electronic Chill,Unknown,444.0,LTJ Bukem - 06 - Blame - Revival.mp3,0.021809486412780573,0.15515274,0.33674836,559.8463185893553,1002.4624487103542,949.7234238190548,109.95678191489361
Ir-On-Ing,LTJ Bukem,LTJ Bukem - Earth Volume 3,07,Electronic Chill,1998,137.0,LTJ Bukem - 07 - Ir-On-Ing.mp3,0.08945958754595588,0.19595328,0.5497298,1988.61318702658,2051.7068957860065,4341.557080531637,117.45383522727273
Pablo - Do What You Gotta Do,LTJ Bukem,Earth - Volume One,7/10,Electronic Chill,Unknown,556.0,LTJ Bukem - 07 - Pablo - Do What You Gotta Do.mp3,0.061680843955592105,0.22767328,0.5886766,1970.4927674511846,2487.221664617084,4775.485706624601,107.666015625
Distant Space,LTJ Bukem,LTJ Bukem - Earth Volume 3,08,Electronic Chill,1998,625.0,LTJ Bukem - 08 - Distant Space.mp3,0.05905141919020898,0.07791105,0.33052054,1400.0584703683312,1624.7490760009957,2701.7461629105796,120.18531976744185
Poets Of Thought - Jamming The Session,LTJ Bukem,Earth - Volume One,8/10,Electronic Chill,Unknown,245.0,LTJ Bukem - 08 - Poets Of Thought - Jamming The Session.mp3,0.05338034615059017,0.20301571,0.52113265,2032.8775828717764,2618.6294776707846,5150.662604647893,178.20581896551724
First Light,LTJ Bukem,LTJ Bukem - Earth Volume 3,09,Electronic Chill,1998,377.0,LTJ Bukem - 09 - First Light.mp3,0.060883513176035214,0.1822171,0.5325638,1585.5267554287047,1967.5120685832092,3750.8835689202183,123.046875
LTJ Bukem - Moodswings,LTJ Bukem,Earth - Volume One,9/10,Electronic Chill,Unknown,565.0,LTJ Bukem - 09 - LTJ Bukem - Moodswings.mp3,0.09026853957043343,0.1050544,0.51083064,1984.9532565148886,2039.5150036652617,4052.671327384264,105.46875
Doc Scott - Tokyo Dawn,LTJ Bukem,Earth - Volume One,10/10,Electronic Chill,Unknown,459.0,LTJ Bukem - 10 - Doc Scott - Tokyo Dawn.mp3,0.0851850480118034,0.116686866,0.44775987,1737.5738248586003,1743.823984232361,3360.3025973765843,166.70866935483872
Latitude,LTJ Bukem,LTJ Bukem - Earth Volume 3,10,Electronic Chill,1998,392.0,LTJ Bukem - 10 - Latitude.mp3,0.0398324310964106,0.22058973,0.51989996,1438.7775341459082,1944.1966976413028,3214.25973047782,120.18531976744185
Never Too Much,Luther Vandross ,Ultimate Soul Collection Soul 100 Hits CD3,1,Soul,2008,225.0,Luther Vandross  - 01 - Never Too Much.mp3,0.08493382126185178,0.12979534,0.4301945,1902.1980596549708,1924.6255344170647,4003.0216276092056,109.95678191489361
Pretty Girl (Cheat Codes X CADE Remix),Maggie Lindemann,100 Greatest Modern Pop Songs,47,Pop,2020,194.0,Maggie Lindemann - 47 - Pretty Girl (Cheat Codes X CADE Remix).mp3,0.07388541868227554,0.27767885,0.44942996,1868.1523253639066,2063.0420150450395,4082.4961470376597,120.18531976744185
Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",100 Greatest Modern Pop Songs,09,Pop,2020,177.0,"Major Lazer, MØ, DJ Snake - 09 - Lean On (feat. MØ & DJ Snake).mp3",0.06324423208325271,0.26260826,0.44734123,1662.7371182111713,1830.847321807355,3469.4456874032508,97.50884433962264
Ton Sur Ton,Marc Johnson,Shades Of Jade,01,Jazz,2005,356.0,Marc Johnson - 01 - Ton Sur Ton.mp3,0.02210445817410023,0.064324126,0.4157665,811.0135729961949,1409.9901849818568,1533.9011413763183,109.95678191489361
Apareceu,Marc Johnson,Shades Of Jade,02,Jazz,2005,364.0,Marc Johnson - 02 - Apareceu.mp3,0.03081368366631192,0.066855736,0.3398079,970.7489971674036,1588.2299161085837,2039.754332551277,120.18531976744185
Astronaut,Marc Spieler,Winter Collection 2017,02/19,Electronic,2017,380.0,Marc Spieler - 02 - Astronaut.mp3,0.05373465239817144,0.1588803,0.5788378,1857.528311414562,2259.39527875415,4234.963975085562,123.046875
"7th Ave, Stroll",Mark Whitfield,Mark Whitfield 7th Ave. Stroll,03/11,Jazz,1995,405.0,"Mark Whitfield - 03 - 7th Ave, Stroll.mp3",0.04985258970467299,0.09752942,0.3976835,1832.9425209192589,2351.34788837717,4365.681934651945,129.19921875
Moves Like Jagger,"Maroon 5, Christina Aguilera",100 Greatest Modern Pop Songs,42,Pop,2020,203.0,"Maroon 5, Christina Aguilera - 42 - Moves Like Jagger.mp3",0.061222702357053016,0.2985065,0.46081483,1739.318161796924,1971.841465738387,3705.7588417832694,129.19921875
Nowhere To Run,Martha Reeves & The Vandellas ,The Ultimate Collection Soul 100 Hits CD01,8,Soul,2008,176.0,Martha Reeves & The Vandellas  - 08 - Nowhere To Run.mp3,0.07992459229271479,0.20000051,0.45890284,1630.5933720460882,1784.9839783016287,3488.3476564389634,126.04801829268293
What's Happening Brother,Marvin Gaye,What's Going On,02,Soul,1971,164.0,Marvin Gaye - 02 - What's Happening Brother.mp3,0.04248547627829915,0.15854119,0.3568247,1066.5052511757804,1511.587990950522,2086.176968506615,97.50884433962264
Flyin' High (In The Friendly Sky),Marvin Gaye,What's Going On,03,Soul,1971,230.0,Marvin Gaye - 03 - Flyin' High (In The Friendly Sky).mp3,0.0424669578717589,0.12915862,0.3800454,1158.076722023274,1618.0480248433196,2412.272913315717,72.78829225352112
Right On,Marvin Gaye,What's Going On,07,Soul,1971,444.0,Marvin Gaye - 07 - Right On.mp3,0.045096288155476005,0.11889658,0.40893278,1352.2593586150192,1841.8007045006243,2995.506886579673,112.34714673913044
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,What's Going On,09,Soul,1971,327.0,Marvin Gaye - 09 - Inner City Blues (Make Me Wanna Holler).mp3,0.03242950911861455,0.11481377,0.4456885,883.3456772167947,1384.935768647011,1655.3483236684888,92.28515625
Come On Get Higher,Matt Nathanson,Unknown,063,Pop,Unknown,213.0,Matt Nathanson - 63 - Come On Get Higher.mp3,0.06091412523582624,0.20533311,0.41769934,1495.3264421600559,1759.9864571501319,3284.2322240303915,92.28515625
Effy,Max Mader,Winter Collection 2017,18/19,Electronic,2017,434.0,Max Mader - 18 - Effy.mp3,0.04608570016205495,0.23940794,0.60393363,1309.0362650249726,1560.3903865866484,2783.1060876049123,123.046875
Compliments,Maysa ,The Ultimate Collection Soul 100 Hits CD04,15,Soul,2008,245.0,Maysa  - 15 - Compliments.mp3,0.0663900936351103,0.18678737,0.5012449,1801.6208223679753,2067.0476595878968,3979.6717688026074,97.50884433962264
Survival Of The Fittest,MC Lyte,East vs. West: Rap Battle Royale,07/10,Hip Hop,1991,250.0,MC Lyte - 07 - Survival Of The Fittest.mp3,0.07966420082115906,0.07313195,0.4394972,1477.6414534980793,1446.2824311595814,2827.282903807082,95.703125
The Comeback,Memphis Slim,Blues Classics - 100 Greatest Hits,2,Blues,2001,138.0,Memphis Slim - 02 - The Comeback.mp3,0.06820348025106424,0.11339581,0.431977,1180.5097940391515,1192.4434126155277,2196.547134446655,112.34714673913044
